Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"getText(findTestObject(""Search Employee/hintUsername""))",Chrome 131.0.0.0,,,08-12-2024 14:25:21,08-12-2024 14:25:22,0.538s,PASSED
"verifyMatch(""xx231xx"", ""xx231xx"", false)",Chrome 131.0.0.0,,,08-12-2024 14:25:22,08-12-2024 14:25:22,0.012s,PASSED
"verifyElementPresent(findTestObject(""Search Employee/hintUsername""), 0, STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 14:25:22,08-12-2024 14:25:22,0.418s,PASSED
delay(5),Chrome 131.0.0.0,,,08-12-2024 14:25:22,08-12-2024 14:25:27,5.014s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,08-12-2024 14:25:27,08-12-2024 14:25:28,0.523s,PASSED
,,,,,,,
Test Cases/TC - CK 005/TC 016 Tombol reset menghapus value input Username,Chrome 131.0.0.0,,,08-12-2024 14:25:28,08-12-2024 14:25:58,30.049s,PASSED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 14:25:28,08-12-2024 14:25:49,21.337s,PASSED
"click(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,08-12-2024 14:25:49,08-12-2024 14:25:50,0.766s,PASSED
"setText(findTestObject(""Search Employee/inputUsername""), ""rafki mustafa"")",Chrome 131.0.0.0,,,08-12-2024 14:25:50,08-12-2024 14:25:51,1.152s,PASSED
"click(findTestObject(""Search Employee/buttonReset""))",Chrome 131.0.0.0,,,08-12-2024 14:25:51,08-12-2024 14:25:52,0.800s,PASSED
"getText(findTestObject(""Search Employee/inputUsername""))",Chrome 131.0.0.0,,,08-12-2024 14:25:52,08-12-2024 14:25:55,2.988s,PASSED
"verifyMatch("""", """", false)",Chrome 131.0.0.0,,,08-12-2024 14:25:55,08-12-2024 14:25:55,0.005s,PASSED
delay(2),Chrome 131.0.0.0,,,08-12-2024 14:25:55,08-12-2024 14:25:57,2.016s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,08-12-2024 14:25:57,08-12-2024 14:25:58,0.680s,PASSED
,,,,,,,
Test Cases/TC - CK 005/TC 017 Tombol reset menghapus value input Employee id,Chrome 131.0.0.0,,,08-12-2024 14:25:58,08-12-2024 14:26:20,21.744s,FAILED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 14:25:58,08-12-2024 14:26:20,21.493s,FAILED
,,,,,,,
Test Cases/TC - CK 005/TC 018 Tombol reset menghapus value input Employee id dan Username,Chrome 131.0.0.0,,,08-12-2024 14:26:20,08-12-2024 14:26:29,9.745s,FAILED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 14:26:20,08-12-2024 14:26:29,9.123s,FAILED
,,,,,,,
Test Cases/TC - CK 005/TC 019 Tombol reset Melakukan load ulang employee list,Chrome 131.0.0.0,,,08-12-2024 14:26:29,08-12-2024 14:26:39,9.254s,FAILED
"callTestCase(findTestCase(""TC - TK 004/TC 001 Membuka fitur PIM""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,08-12-2024 14:26:30,08-12-2024 14:26:39,8.762s,FAILED
